Customer ID,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score,RFM_Segment_Code,Segment
C13584,14,1828.9741732663776,13,5,5,5,15,555,Champions
C13585,13,1282.3130823901063,75,2,5,5,12,255,At Risk
C13586,9,974.6733684829351,76,2,3,3,8,233,At Risk
C13587,11,634.6303615078805,160,1,4,2,7,142,Potential Loyalists
C13588,17,2337.4965264892858,69,2,5,5,12,255,At Risk
C13589,18,1067.1723570209547,18,4,5,4,13,454,Champions
C13590,15,823.13598042271,22,4,5,3,12,453,Loyal
C13591,6,953.6108271206708,263,1,1,3,5,113,Lost
C13592,9,1283.516269086235,266,1,3,5,9,135,At Risk
C13593,8,1227.8663049517627,18,4,2,4,10,424,Potential Loyalists
C13594,12,453.6590351804247,42,3,4,1,8,341,Loyal
C13595,7,889.2937408451447,54,3,1,3,7,313,Promising
C13596,10,820.1452409305492,16,5,3,3,11,533,Loyal
C13597,9,551.8535824070736,34,4,3,1,8,431,Loyal
C13598,7,610.708140929704,60,3,1,2,6,312,Potential Loyalists
C13599,10,1132.5077586661898,56,3,3,4,10,334,Loyal
C13600,14,801.8687739972441,64,3,5,3,11,353,Loyal
C13601,7,986.8985618757391,33,4,1,3,8,413,Potential Loyalists
C13602,13,1040.1709218403003,28,4,5,4,13,454,Champions
C13603,13,2533.769426987076,38,3,5,5,13,355,Loyal
C13604,15,1281.2839887085995,128,1,5,5,11,155,At Risk
C13605,9,854.8918317128145,14,5,3,3,11,533,Loyal
C13606,8,431.06600028176575,122,1,2,1,4,121,Lost
C13607,6,560.488051581279,112,2,1,2,5,212,Lost
C13608,12,1659.2187222514408,39,3,4,5,12,345,Loyal
C13609,3,266.259709663937,72,2,1,1,4,211,Lost
C13610,12,1530.7933084472036,86,2,4,5,11,245,At Risk
C13611,14,2025.5846924970704,22,4,5,5,14,455,Champions
C13612,13,926.9467042306565,44,3,5,3,11,353,Loyal
C13613,9,837.8490218572341,158,1,3,3,7,133,At Risk
C13614,12,674.8073259644468,222,1,4,2,7,142,Potential Loyalists
C13615,6,776.9072357048475,176,1,1,3,5,113,Lost
C13616,17,1721.9707568911215,63,3,5,5,13,355,Loyal
C13617,11,586.9909726656892,172,1,4,2,7,142,Potential Loyalists
C13618,7,1245.0375916169976,172,1,1,4,6,114,Potential Loyalists
C13619,7,330.3365774014348,67,2,1,1,4,211,Lost
C13620,15,1164.0329924084783,16,5,5,4,14,554,Champions
C13621,13,770.7335164197737,63,3,5,3,11,353,Loyal
C13622,10,742.5184540189441,7,5,3,2,10,532,Loyal
C13623,7,460.6704449644613,111,2,1,1,4,211,Lost
C13624,8,671.7253942449101,39,3,2,2,7,322,Potential Loyalists
C13625,9,461.1243115725204,75,2,3,1,6,231,Potential Loyalists
C13626,7,967.5779341089553,139,1,1,3,5,113,Lost
C13627,11,1040.2509185373935,101,2,4,4,10,244,At Risk
C13628,13,1359.9910245573399,113,1,5,5,11,155,At Risk
C13629,8,521.5894811044434,108,2,2,1,5,221,Lost
C13630,6,958.6788764645672,121,1,1,3,5,113,Lost
C13631,8,492.3930944347865,10,5,2,1,8,521,Potential Loyalists
C13632,13,923.0142628076579,52,3,5,3,11,353,Loyal
C13633,14,824.1997488747973,56,3,5,3,11,353,Loyal
C13634,10,882.9103437872635,70,2,3,3,8,233,At Risk
C13635,13,1210.7742119426775,115,1,5,4,10,154,At Risk
C13636,16,1581.9871067366958,86,2,5,5,12,255,At Risk
C13637,10,868.1175087956791,85,2,3,3,8,233,At Risk
C13638,14,1124.9936475305624,4,5,5,4,14,554,Champions
C13639,12,748.2635734032013,2,5,4,2,11,542,Loyal
C13640,7,379.158418193054,305,1,1,1,3,111,Lost
C13641,8,455.75361512704774,156,1,2,1,4,121,Lost
C13642,16,1417.122993568188,12,5,5,5,15,555,Champions
C13643,12,1468.4493145967917,9,5,4,5,14,545,Champions
C13644,9,954.3559409298534,47,3,3,3,9,333,Loyal
C13645,8,865.8920540233933,170,1,2,3,6,123,Potential Loyalists
C13646,9,1268.5872277719197,178,1,3,4,8,134,At Risk
C13647,13,774.4971665428656,88,2,5,3,10,253,At Risk
C13648,19,1442.9053609030607,33,4,5,5,14,455,Champions
C13649,10,1466.2641445565744,104,2,3,5,10,235,At Risk
C13650,13,1067.3348807751843,31,4,5,4,13,454,Champions
C13651,10,438.5922454517839,61,3,3,1,7,331,Loyal
C13652,9,686.9097481519848,7,5,3,2,10,532,Loyal
C13653,14,1974.7784759274532,68,2,5,5,12,255,At Risk
C13654,8,274.18637809331165,3,5,2,1,8,521,Potential Loyalists
C13655,7,710.2234046633384,150,1,1,2,4,112,Lost
C13656,9,1221.6460137332042,94,2,3,4,9,234,At Risk
C13657,12,613.4153218662157,89,2,4,2,8,242,Potential Loyalists
C13658,10,965.7000160124949,41,3,3,3,9,333,Loyal
C13659,6,1169.6911753298925,213,1,1,4,6,114,Potential Loyalists
C13660,7,641.793858884109,64,3,1,2,6,312,Potential Loyalists
C13661,14,1900.3502556314193,59,3,5,5,13,355,Loyal
C13662,11,1211.924125927902,27,4,4,4,12,444,Champions
C13663,7,401.72510087560397,15,5,1,1,7,511,Potential Loyalists
C13664,12,1011.55150816627,79,2,4,4,10,244,At Risk
C13665,6,403.80964014976126,6,5,1,1,7,511,Potential Loyalists
C13666,6,299.389360175312,212,1,1,1,3,111,Lost
C13667,7,782.9049347276434,57,3,1,3,7,313,Promising
C13668,9,674.4236304733071,151,1,3,2,6,132,Potential Loyalists
C13669,7,821.7876326714448,51,3,1,3,7,313,Promising
C13670,14,889.9377427295685,25,4,5,3,12,453,Loyal
C13671,9,1126.8627832364211,7,5,3,4,12,534,Loyal
C13672,13,1367.9086416623472,110,2,5,5,12,255,At Risk
C13673,9,820.5821812658492,63,3,3,3,9,333,Loyal
C13674,12,1909.0423239907798,48,3,4,5,12,345,Loyal
C13675,11,917.6354299350365,89,2,4,3,9,243,At Risk
C13676,12,1935.5727193123344,2,5,4,5,14,545,Champions
C13677,8,652.5438798836173,135,1,2,2,5,122,Lost
C13678,12,546.8252750391393,40,3,4,1,8,341,Loyal
C13679,16,1528.7132769364457,29,4,5,5,14,455,Champions
C13680,7,429.17835756850377,82,2,1,1,4,211,Lost
C13681,7,826.3588911551249,20,4,1,3,8,413,Potential Loyalists
C13682,10,677.1758376905469,2,5,3,2,10,532,Loyal
C13683,13,1476.0968745057783,30,4,5,5,14,455,Champions
C13684,16,2536.653707743639,42,3,5,5,13,355,Loyal
C13685,9,643.7584684652363,3,5,3,2,10,532,Loyal
C13686,11,1015.4470653532343,6,5,4,4,13,544,Champions
C13687,16,2388.8304906574976,33,4,5,5,14,455,Champions
C13688,12,1820.457064627651,81,2,4,5,11,245,At Risk
C13689,11,855.9673113901667,11,5,4,3,12,543,Loyal
C13690,11,993.3680268929587,86,2,4,4,10,244,At Risk
C13691,16,1523.9176695841118,22,4,5,5,14,455,Champions
C13692,14,1242.2910615359924,31,4,5,4,13,454,Champions
C13693,7,322.0765540216839,75,2,1,1,4,211,Lost
C13694,8,941.8277673220264,40,3,2,3,8,323,Promising
C13695,9,843.2006817475983,73,2,3,3,8,233,At Risk
C13696,8,345.6409190810979,75,2,2,1,5,221,Lost
C13697,12,1492.0659460849956,22,4,4,5,13,445,Champions
C13698,5,510.5213392744055,82,2,1,1,4,211,Lost
C13699,8,1059.1604689081041,20,4,2,4,10,424,Potential Loyalists
C13700,8,814.9468891040557,229,1,2,3,6,123,Potential Loyalists
C13701,10,483.48754664173805,43,3,3,1,7,331,Loyal
C13702,12,1462.7916354787376,15,5,4,5,14,545,Champions
C13703,6,422.423856276115,64,3,1,1,5,311,Lost
C13704,11,844.8087922192722,71,2,4,3,9,243,At Risk
C13705,13,1027.3883082938435,67,2,5,4,11,254,At Risk
C13706,7,899.9737773871007,111,2,1,3,6,213,Potential Loyalists
C13707,7,682.462085191112,16,5,1,2,8,512,Potential Loyalists
C13708,10,736.4055113877941,57,3,3,2,8,332,Loyal
C13709,12,488.0186171304085,120,1,4,1,6,141,Potential Loyalists
C13710,7,883.357322131194,35,4,1,3,8,413,Potential Loyalists
C13711,17,1275.02854484245,7,5,5,4,14,554,Champions
C13712,10,673.0278908539924,58,3,3,2,8,332,Loyal
C13713,14,1429.928088342112,55,3,5,5,13,355,Loyal
C13714,7,660.9495583915998,230,1,1,2,4,112,Lost
C13715,7,817.6337749120967,14,5,1,3,9,513,Potential Loyalists
C13716,7,705.7484543354217,18,4,1,2,7,412,Potential Loyalists
C13717,13,1064.192447421101,203,1,5,4,10,154,At Risk
C13718,15,1013.5620985757942,79,2,5,4,11,254,At Risk
C13719,19,1973.2366242898604,74,2,5,5,12,255,At Risk
C13720,7,967.452269229514,85,2,1,3,6,213,Potential Loyalists
C13721,6,349.55056068595417,44,3,1,1,5,311,Lost
C13722,8,898.5349426400384,56,3,2,3,8,323,Promising
C13723,14,1979.97411239534,35,4,5,5,14,455,Champions
C13724,13,1148.7784418941806,78,2,5,4,11,254,At Risk
C13725,10,1406.6375438276564,33,4,3,5,12,435,Loyal
C13726,9,872.3386852421593,105,2,3,3,8,233,At Risk
C13727,10,727.8382998650134,131,1,3,2,6,132,Potential Loyalists
C13728,10,1415.8957146497646,70,2,3,5,10,235,At Risk
C13729,7,482.3073128298324,165,1,1,1,3,111,Lost
C13730,9,1171.2046368482538,18,4,3,4,11,434,Loyal
C13731,9,612.23987668686,49,3,3,2,8,332,Loyal
C13732,9,1373.1775472976606,182,1,3,5,9,135,At Risk
C13733,12,825.5694376308049,18,4,4,3,11,443,Loyal
C13734,4,271.06505910360374,208,1,1,1,3,111,Lost
C13735,16,1245.1669064696885,96,2,5,4,11,254,At Risk
C13736,12,650.2772669229792,71,2,4,2,8,242,Potential Loyalists
C13737,7,272.54061070614625,44,3,1,1,5,311,Lost
C13738,13,1544.8689595255844,39,3,5,5,13,355,Loyal
C13739,9,706.6798691054596,99,2,3,2,7,232,Potential Loyalists
C13740,13,1440.6474994751052,34,4,5,5,14,455,Champions
C13741,21,2920.4535541789824,28,4,5,5,14,455,Champions
C13742,7,566.8534839955298,180,1,1,2,4,112,Lost
C13743,9,814.7256709672547,6,5,3,3,11,533,Loyal
C13744,7,791.0122422340579,245,1,1,3,5,113,Lost
C13745,13,1078.8931895867809,58,3,5,4,12,354,Loyal
C13746,18,1498.6595795148787,8,5,5,5,15,555,Champions
C13747,13,1026.4837325378276,1,5,5,4,14,554,Champions
C13748,8,935.115835398051,48,3,2,3,8,323,Promising
C13749,11,937.3439780251739,3,5,4,3,12,543,Loyal
C13750,13,693.6724973483396,49,3,5,2,10,352,Loyal
C13751,14,896.8898037136577,171,1,5,3,9,153,At Risk
C13752,7,363.57696233240046,95,2,1,1,4,211,Lost
C13753,8,630.3430101624832,126,1,2,2,5,122,Lost
C13754,7,598.4160804850296,114,1,1,2,4,112,Lost
C13755,15,1372.5888760395305,2,5,5,5,15,555,Champions
C13756,7,747.7533340192324,75,2,1,2,5,212,Lost
C13757,8,797.4928904291341,247,1,2,3,6,123,Potential Loyalists
C13758,10,843.9811852147179,39,3,3,3,9,333,Loyal
C13759,11,1064.1731129409961,106,2,4,4,10,244,At Risk
C13760,8,807.7898532975455,86,2,2,3,7,223,Potential Loyalists
C13761,13,701.8250330380544,45,3,5,2,10,352,Loyal
C13762,6,295.6184170445595,77,2,1,1,4,211,Lost
C13763,7,592.7145005753905,7,5,1,2,8,512,Potential Loyalists
C13764,9,460.8586586923824,11,5,3,1,9,531,Loyal
C13765,15,1257.1270145888466,34,4,5,4,13,454,Champions
C13766,15,2002.1711389711977,13,5,5,5,15,555,Champions
C13767,12,1583.01849156478,5,5,4,5,14,545,Champions
C13768,11,690.9904344376331,47,3,4,2,9,342,Loyal
C13769,13,796.4135417403608,56,3,5,3,11,353,Loyal
C13770,7,886.7005675189091,23,4,1,3,8,413,Potential Loyalists
C13771,10,1022.2987090782666,242,1,3,4,8,134,At Risk
C13772,4,239.72514209821608,15,5,1,1,7,511,Potential Loyalists
C13773,14,1351.909440596526,56,3,5,5,13,355,Loyal
C13774,10,1682.0368489372675,92,2,3,5,10,235,At Risk
C13775,13,957.3397497035421,141,1,5,3,9,153,At Risk
C13776,8,724.6683782123915,46,3,2,2,7,322,Potential Loyalists
C13777,15,1438.012812323205,42,3,5,5,13,355,Loyal
C13778,11,991.3281096449865,77,2,4,3,9,243,At Risk
C13779,8,953.2679978428732,37,3,2,3,8,323,Promising
C13780,14,1213.4215993133505,126,1,5,4,10,154,At Risk
C13781,14,1643.0293495052933,4,5,5,5,15,555,Champions
C13782,11,812.9767795592113,80,2,4,3,9,243,At Risk
C13783,12,930.2505697039246,25,4,4,3,11,443,Loyal
C13784,7,677.5928866115627,38,3,1,2,6,312,Potential Loyalists
C13785,11,632.1379572937367,17,4,4,2,10,442,Loyal
C13786,11,753.8757043189974,79,2,4,2,8,242,Potential Loyalists
C13787,16,1009.1425830434614,33,4,5,4,13,454,Champions
C13788,14,765.1541571167642,32,4,5,2,11,452,Loyal
C13789,11,512.598472875728,28,4,4,1,9,441,Loyal
C13790,15,1074.4710141131147,22,4,5,4,13,454,Champions
C13791,13,1005.1735962720818,2,5,5,4,14,554,Champions
C13792,10,865.607007355793,17,4,3,3,10,433,Loyal
C13793,11,1105.0843987997869,32,4,4,4,12,444,Champions
C13794,6,742.6723721268797,25,4,1,2,7,412,Potential Loyalists
C13795,7,590.325700125471,34,4,1,2,7,412,Potential Loyalists
C13796,5,374.64807087032125,204,1,1,1,3,111,Lost
C13797,11,1171.5455018038435,376,1,4,4,9,144,At Risk
C13798,14,1767.6484483292215,89,2,5,5,12,255,At Risk
C13799,7,532.9524253894987,31,4,1,1,6,411,Potential Loyalists
C13800,8,724.6629880315238,221,1,2,2,5,122,Lost
C13801,10,1159.3798218479478,87,2,3,4,9,234,At Risk
C13802,14,1490.9708195560856,1,5,5,5,15,555,Champions
C13803,11,1671.5192231392582,22,4,4,5,13,445,Champions
C13804,16,1660.977067319885,17,4,5,5,14,455,Champions
C13805,9,480.504382261242,113,1,3,1,5,131,Lost
C13806,16,1295.4544034341307,43,3,5,5,13,355,Loyal
C13807,15,1141.808314992453,82,2,5,4,11,254,At Risk
C13808,10,1483.8695788021978,10,5,3,5,13,535,Loyal
C13809,14,881.4296503352439,62,3,5,3,11,353,Loyal
C13810,13,1409.981997046573,1,5,5,5,15,555,Champions
C13811,12,1259.0874772347943,43,3,4,4,11,344,Loyal
C13812,9,693.0830535874671,82,2,3,2,7,232,Potential Loyalists
C13813,9,772.8557384161301,4,5,3,3,11,533,Loyal
C13814,11,788.2911485311547,109,2,4,3,9,243,At Risk
C13815,17,1192.986046738486,7,5,5,4,14,554,Champions
C13816,3,248.30315571551688,128,1,1,1,3,111,Lost
C13817,13,632.8361222214155,92,2,5,2,9,252,Loyal
C13818,7,558.6844436518085,78,2,1,2,5,212,Lost
C13819,7,507.36888251575533,4,5,1,1,7,511,Potential Loyalists
C13820,9,753.5566025742393,32,4,3,2,9,432,Loyal
C13821,18,1310.0440688695269,45,3,5,5,13,355,Loyal
C13822,9,572.6317567024361,23,4,3,2,9,432,Loyal
C13823,11,1277.6017260911156,24,4,4,5,13,445,Champions
C13824,11,1106.5555528182344,1,5,4,4,13,544,Champions
C13825,6,568.7767864221574,55,3,1,2,6,312,Potential Loyalists
C13826,7,940.1432725655106,118,1,1,3,5,113,Lost
C13827,10,968.4257546144117,4,5,3,3,11,533,Loyal
C13828,7,277.11868820383137,124,1,1,1,3,111,Lost
C13829,7,740.9178012663966,175,1,1,2,4,112,Lost
C13830,7,801.4402008308973,25,4,1,3,8,413,Potential Loyalists
C13831,10,1034.1291724119244,100,2,3,4,9,234,At Risk
C13832,9,573.9941603904821,2,5,3,2,10,532,Loyal
C13833,12,837.80654224776,11,5,4,3,12,543,Loyal
C13834,10,684.586275650235,2,5,3,2,10,532,Loyal
C13835,13,1269.8725965618567,12,5,5,4,14,554,Champions
C13836,9,1128.0400576767586,12,5,3,4,12,534,Loyal
C13837,6,617.6459189147494,170,1,1,2,4,112,Lost
C13838,8,417.20367507978193,35,4,2,1,7,421,Potential Loyalists
C13839,13,1441.0556591403458,109,2,5,5,12,255,At Risk
C13840,10,660.3090741729238,212,1,3,2,6,132,Potential Loyalists
C13841,6,494.79735343529927,36,4,1,1,6,411,Potential Loyalists
C13842,8,461.24080004636284,2,5,2,1,8,521,Potential Loyalists
C13843,9,509.67364922300277,139,1,3,1,5,131,Lost
C13844,21,2083.5543409792153,19,4,5,5,14,455,Champions
C13845,16,2182.578742219879,35,4,5,5,14,455,Champions
C13846,10,459.89843347612117,43,3,3,1,7,331,Loyal
C13847,7,523.1222416566288,18,4,1,1,6,411,Potential Loyalists
C13848,13,1390.4599908652876,50,3,5,5,13,355,Loyal
C13849,9,580.3353872160523,22,4,3,2,9,432,Loyal
C13850,17,653.5902411607582,9,5,5,2,12,552,Loyal
C13851,13,1212.232730368901,46,3,5,4,12,354,Loyal
C13852,7,587.2518538569665,13,5,1,2,8,512,Potential Loyalists
C13853,8,470.509812254459,36,4,2,1,7,421,Potential Loyalists
C13854,11,712.3611108681467,262,1,4,2,7,142,Potential Loyalists
C13855,13,951.1280429558635,30,4,5,3,12,453,Loyal
C13856,9,974.754540959578,157,1,3,3,7,133,At Risk
C13857,8,1044.7152149382187,5,5,2,4,11,524,Potential Loyalists
C13858,14,1429.1460963035815,39,3,5,5,13,355,Loyal
C13859,11,1246.8293530313113,71,2,4,4,10,244,At Risk
C13860,3,566.2348893752009,135,1,1,2,4,112,Lost
C13861,12,1084.6600602543617,96,2,4,4,10,244,At Risk
C13862,14,800.7667364233985,25,4,5,3,12,453,Loyal
C13863,9,956.6751288829573,51,3,3,3,9,333,Loyal
C13864,13,1505.0607171364263,21,4,5,5,14,455,Champions
C13865,14,2169.865980533012,44,3,5,5,13,355,Loyal
C13866,11,1280.3823593351917,88,2,4,5,11,245,At Risk
C13867,7,892.3364201201769,243,1,1,3,5,113,Lost
C13868,15,1436.9074923776582,175,1,5,5,11,155,At Risk
C13869,10,768.3949618286575,37,3,3,3,9,333,Loyal
C13870,3,113.54907937575048,473,1,1,1,3,111,Lost
C13871,15,1411.048006400749,52,3,5,5,13,355,Loyal
C13872,9,468.85464311529785,119,1,3,1,5,131,Lost
C13873,7,550.3346561002486,155,1,1,1,3,111,Lost
C13874,13,1118.078165870819,6,5,5,4,14,554,Champions
C13875,16,1769.0422415302291,11,5,5,5,15,555,Champions
C13876,9,517.2265900670279,37,3,3,1,7,331,Loyal
C13877,9,686.9580424739744,52,3,3,2,8,332,Loyal
C13878,7,467.99390679580097,26,4,1,1,6,411,Potential Loyalists
C13879,8,920.6093544010149,59,3,2,3,8,323,Promising
C13880,7,755.3766325394444,14,5,1,2,8,512,Potential Loyalists
C13881,12,1077.111002156739,114,1,4,4,9,144,At Risk
C13882,9,937.3058663249669,17,4,3,3,10,433,Loyal
C13883,8,990.7154954429634,84,2,2,3,7,223,Potential Loyalists
C13884,9,721.6299954914278,89,2,3,2,7,232,Potential Loyalists
C13885,7,506.10228084072094,16,5,1,1,7,511,Potential Loyalists
C13886,13,1253.570329077565,143,1,5,4,10,154,At Risk
C13887,12,824.1740137573372,80,2,4,3,9,243,At Risk
C13888,12,1037.949489517041,152,1,4,4,9,144,At Risk
C13889,9,797.7635704864919,85,2,3,3,8,233,At Risk
C13890,18,2285.4962789430583,36,4,5,5,14,455,Champions
C13891,9,478.8130328761923,2,5,3,1,9,531,Loyal
C13892,10,1262.8182667280394,20,4,3,4,11,434,Loyal
C13893,11,391.0983016133317,64,3,4,1,8,341,Loyal
C13894,5,567.9093553151838,198,1,1,2,4,112,Lost
C13895,7,493.7049242116218,8,5,1,1,7,511,Potential Loyalists
C13896,11,587.2295126913034,49,3,4,2,9,342,Loyal
C13897,9,663.2283820815449,7,5,3,2,10,532,Loyal
C13898,14,1161.528737013248,33,4,5,4,13,454,Champions
C13899,13,925.8504552029613,73,2,5,3,10,253,At Risk
C13900,13,1226.8305525594335,9,5,5,4,14,554,Champions
C13901,8,912.0012561964086,184,1,2,3,6,123,Potential Loyalists
C13902,13,873.634223756423,45,3,5,3,11,353,Loyal
C13903,11,1089.4710182312576,163,1,4,4,9,144,At Risk
C13904,8,1015.7543659309536,14,5,2,4,11,524,Potential Loyalists
C13905,9,839.4216201440364,235,1,3,3,7,133,At Risk
C13906,12,1730.9826479177736,118,1,4,5,10,145,At Risk
C13907,8,538.3355076050053,20,4,2,1,7,421,Potential Loyalists
C13908,12,1233.0233416014414,22,4,4,4,12,444,Champions
C13909,10,870.0034425087036,28,4,3,3,10,433,Loyal
C13910,9,926.6558264180935,30,4,3,3,10,433,Loyal
C13911,13,1510.3284920604194,11,5,5,5,15,555,Champions
C13912,4,363.74798932317776,127,1,1,1,3,111,Lost
C13913,11,1076.4119598331085,308,1,4,4,9,144,At Risk
C13914,10,1555.7827230315836,174,1,3,5,9,135,At Risk
C13915,8,784.3768351770606,42,3,2,3,8,323,Promising
C13916,10,567.8043491650242,4,5,3,2,10,532,Loyal
C13917,10,738.3167051426962,33,4,3,2,9,432,Loyal
C13918,6,343.0950903448432,38,3,1,1,5,311,Lost
C13919,17,1485.9875920994723,139,1,5,5,11,155,At Risk
C13920,13,1367.331929322489,15,5,5,5,15,555,Champions
C13921,11,1060.5623346677926,92,2,4,4,10,244,At Risk
C13922,10,1013.4254442292818,32,4,3,4,11,434,Loyal
C13923,10,757.418003282605,40,3,3,2,8,332,Loyal
C13924,12,871.2465942747365,145,1,4,3,8,143,At Risk
C13925,14,1143.6769701670964,98,2,5,4,11,254,At Risk
C13926,12,1127.8179128483694,26,4,4,4,12,444,Champions
C13927,8,690.0428956478023,14,5,2,2,9,522,Potential Loyalists
C13928,10,683.2421961396932,176,1,3,2,6,132,Potential Loyalists
C13929,9,846.2806347381033,77,2,3,3,8,233,At Risk
C13930,3,143.6734742457933,528,1,1,1,3,111,Lost
C13931,11,1059.8784056131708,33,4,4,4,12,444,Champions
C13932,9,663.2155910455514,2,5,3,2,10,532,Loyal
C13933,8,594.756897583491,12,5,2,2,9,522,Potential Loyalists
C13934,13,1212.5715208592708,25,4,5,4,13,454,Champions
C13935,14,1111.1564044020508,23,4,5,4,13,454,Champions
C13936,12,1150.9821359407226,149,1,4,4,9,144,At Risk
C13937,7,365.33422818368433,35,4,1,1,6,411,Potential Loyalists
C13938,6,347.6783477438193,35,4,1,1,6,411,Potential Loyalists
C13939,13,1080.95684505166,37,3,5,4,12,354,Loyal
C13940,10,909.2127591393969,40,3,3,3,9,333,Loyal
C13941,8,880.6338268195661,77,2,2,3,7,223,Potential Loyalists
C13942,11,1156.8592883216477,1,5,4,4,13,544,Champions
C13943,6,472.44145474234585,19,4,1,1,6,411,Potential Loyalists
C13944,12,1226.059481519102,40,3,4,4,11,344,Loyal
C13945,6,398.11293825796065,202,1,1,1,3,111,Lost
C13946,7,773.6258306819894,76,2,1,3,6,213,Potential Loyalists
C13947,13,1257.0250098814308,44,3,5,4,12,354,Loyal
C13948,12,1560.0283212335903,53,3,4,5,12,345,Loyal
C13949,11,1262.6488169732054,7,5,4,4,13,544,Champions
C13950,8,730.2460855178779,4,5,2,2,9,522,Potential Loyalists
C13951,9,683.0686769327709,42,3,3,2,8,332,Loyal
C13952,5,732.3139549765181,85,2,1,2,5,212,Lost
C13953,10,1018.3509584839452,89,2,3,4,9,234,At Risk
C13954,5,217.93479614546652,132,1,1,1,3,111,Lost
C13955,12,1419.4977271698235,106,2,4,5,11,245,At Risk
C13956,10,824.7125826732381,4,5,3,3,11,533,Loyal
C13957,11,1254.756649036997,18,4,4,4,12,444,Champions
C13958,11,778.5110566139991,26,4,4,3,11,443,Loyal
C13959,11,1477.5502745336807,93,2,4,5,11,245,At Risk
C13960,9,934.1594126593319,18,4,3,3,10,433,Loyal
C13961,3,204.25878083902194,181,1,1,1,3,111,Lost
C13962,7,444.63010359449606,51,3,1,1,5,311,Lost
C13963,11,1606.6977543890398,54,3,4,5,12,345,Loyal
C13964,8,888.5644153459393,159,1,2,3,6,123,Potential Loyalists
C13965,10,522.930785719155,101,2,3,1,6,231,Potential Loyalists
C13966,5,854.2865544315512,91,2,1,3,6,213,Potential Loyalists
C13967,14,1973.8228399335228,7,5,5,5,15,555,Champions
C13968,9,732.6598747225084,5,5,3,2,10,532,Loyal
C13969,21,2716.0170950241686,73,2,5,5,12,255,At Risk
C13970,13,709.6422722428655,53,3,5,2,10,352,Loyal
C13971,7,405.0448556356647,216,1,1,1,3,111,Lost
C13972,11,1732.3145539638822,125,1,4,5,10,145,At Risk
C13973,9,1377.4775384613217,89,2,3,5,10,235,At Risk
C13974,11,1306.6814217332785,27,4,4,5,13,445,Champions
C13975,17,987.3845262038518,19,4,5,3,12,453,Loyal
C13976,11,537.0160539144687,29,4,4,1,9,441,Loyal
C13977,12,1583.6175806184444,1,5,4,5,14,545,Champions
C13978,8,1633.575668608658,15,5,2,5,12,525,Potential Loyalists
C13979,15,765.9881461163034,55,3,5,2,10,352,Loyal
C13980,10,1533.315160254735,166,1,3,5,9,135,At Risk
C13981,4,378.0751660065947,68,2,1,1,4,211,Lost
C13982,17,1406.3506047259489,77,2,5,5,12,255,At Risk
C13983,13,1375.2005443025232,23,4,5,5,14,455,Champions
C13984,13,1674.1164500546888,77,2,5,5,12,255,At Risk
C13985,7,360.47433734921543,402,1,1,1,3,111,Lost
C13986,10,962.8823478032474,125,1,3,3,7,133,At Risk
C13987,6,478.7248838943588,36,4,1,1,6,411,Potential Loyalists
C13988,10,834.8103827558148,5,5,3,3,11,533,Loyal
C13989,10,1079.4827432677823,66,3,3,4,10,334,Loyal
C13990,10,432.8972599568981,85,2,3,1,6,231,Potential Loyalists
