Customer ID,is_churned,total_orders,total_revenue,avg_order_value,total_items,unique_products,days_active,last_order_days,order_rate,avg_items_per_order,R_score,F_score,M_score,RFM_Score
C13081,0,8,628.9489893647877,78.61862367059847,247,6,461,34,0.01735357917570499,30.875,2,4,3,9
C13082,0,6,293.54412678295364,48.92402113049227,131,4,315,103,0.01904761904761905,21.833333333333332,1,1,1,3
C13083,0,5,1173.3581883406307,234.67163766812615,179,4,270,102,0.018518518518518517,35.8,5,1,5,11
C13084,0,7,451.08814359545295,64.441163370779,172,6,483,42,0.014492753623188406,24.571428571428573,1,2,1,4
C13085,0,6,486.7181152965956,81.11968588276594,180,5,263,261,0.022813688212927757,30.0,3,3,2,8
C13086,0,8,670.5836765488536,83.8229595686067,191,6,467,77,0.017130620985010708,23.875,2,4,4,10
C13087,0,8,381.92315301519807,47.74039412689976,146,6,316,185,0.02531645569620253,18.25,3,3,4,10
C13088,0,8,585.5217063970034,73.19021329962543,220,6,482,61,0.016597510373443983,27.5,3,4,3,10
C13089,0,9,363.4694865557801,40.38549850619779,155,6,524,1,0.01717557251908397,17.22222222222222,3,5,2,10
C13090,0,7,765.9336435363614,109.41909193376591,172,6,503,24,0.013916500994035786,24.571428571428573,4,5,5,14
C13091,0,2,190.9234951773592,95.4617475886796,44,2,396,148,0.005050505050505051,22.0,5,1,1,7
C13092,0,8,658.8046985715831,82.35058732144789,248,6,290,74,0.027586206896551724,31.0,4,4,4,12
C13093,0,2,60.64974645357382,30.32487322678691,39,1,134,250,0.014925373134328358,19.5,5,1,1,7
C13094,0,11,1386.4602698794936,115.53835582329113,377,8,434,102,0.02534562211981567,34.27272727272727,5,5,5,15
C13095,0,6,286.75778882420514,47.79296480403419,81,4,392,88,0.015306122448979591,13.5,2,2,1,5
C13096,0,8,737.0704584601856,92.1338073075232,211,8,463,2,0.017278617710583154,26.375,5,2,2,9
C13097,0,15,1399.801928078725,93.32012853858167,363,9,503,9,0.02982107355864811,24.2,3,5,5,13
C13098,0,6,590.9614178389652,98.49356963982753,174,6,406,127,0.014778325123152709,29.0,1,2,3,6
C13099,0,7,436.0153419544681,62.28790599349544,106,6,355,8,0.01971830985915493,15.142857142857142,3,4,3,10
C13100,0,7,525.2070826221328,75.02958323173326,174,7,516,25,0.013565891472868217,24.857142857142858,1,2,3,6
C13101,0,4,438.9607706847559,109.74019267118898,140,4,235,115,0.01702127659574468,35.0,3,4,3,10
C13102,0,10,808.366801905161,80.83668019051609,285,8,490,10,0.02040816326530612,28.5,5,4,3,12
C13103,0,8,361.05840261556784,45.13230032694598,161,6,379,8,0.021108179419525065,20.125,5,4,2,11
C13104,0,6,286.6146941390741,47.769115689845684,112,5,313,123,0.019169329073482427,18.666666666666668,1,1,1,3
C13105,0,9,875.9544950019048,97.32827722243387,225,7,477,1,0.018867924528301886,25.0,2,4,3,9
C13106,0,6,943.621369292715,157.2702282154525,154,5,413,71,0.014527845036319613,25.666666666666668,2,4,5,11
C13107,0,15,1031.245438913365,68.74969592755767,342,10,473,10,0.03171247357293869,22.8,4,5,4,13
C13108,0,17,1236.867393611034,72.75690550653141,517,12,498,7,0.03413654618473896,30.41176470588235,3,5,5,13
C13109,0,8,853.8939738843295,106.73674673554119,171,7,470,65,0.01702127659574468,21.375,1,3,3,7
C13110,0,13,1658.2344488731599,127.55649606716614,309,8,402,74,0.03233830845771144,23.76923076923077,4,5,5,14
C13111,0,5,582.5388297713081,116.50776595426161,163,4,288,41,0.017361111111111112,32.6,5,2,2,9
C13112,0,10,705.4674787469147,70.54674787469148,282,7,514,24,0.019455252918287938,28.2,2,4,3,9
C13113,0,3,208.80613559177547,69.60204519725849,84,3,39,189,0.07692307692307693,28.0,3,1,1,5
C13114,0,4,692.0191219978867,173.00478049947168,113,4,197,185,0.02030456852791878,28.25,2,1,3,6
C13115,0,4,196.01526897122662,49.003817242806655,111,4,85,149,0.047058823529411764,27.75,5,2,2,9
C13116,0,3,217.4563056069204,72.4854352023068,79,3,263,187,0.011406844106463879,26.333333333333332,3,1,1,5
C13117,0,9,881.8205988677108,97.98006654085675,187,6,492,9,0.018292682926829267,20.77777777777778,2,3,3,8
C13118,0,11,713.3816998497839,64.85288180452581,250,9,440,77,0.025,22.727272727272727,1,4,2,7
C13119,0,8,847.8589372875073,105.98236716093841,191,7,402,142,0.01990049751243781,23.875,5,4,5,14
C13120,0,10,671.6548290586278,67.16548290586277,216,8,417,93,0.023980815347721823,21.6,4,5,3,12
C13121,0,12,1059.4344449781854,88.28620374818212,322,9,415,68,0.02891566265060241,26.833333333333332,1,5,4,10
C13122,0,5,336.8370171515338,67.36740343030677,107,5,524,20,0.009541984732824428,21.4,5,1,1,7
C13123,0,6,380.82222135878055,63.47037022646342,120,4,476,30,0.012605042016806723,20.0,2,1,1,4
C13124,0,11,978.2807577416065,88.93461434014604,288,10,429,85,0.02564102564102564,26.181818181818183,1,5,4,10
C13125,0,6,442.2948274850911,73.71580458084851,160,5,402,93,0.014925373134328358,26.666666666666668,5,2,2,9
C13126,0,10,877.481920662701,87.7481920662701,265,9,455,74,0.02197802197802198,26.5,5,5,4,14
C13127,0,6,453.80755818105814,75.63459303017636,130,5,461,16,0.013015184381778741,21.666666666666668,4,4,3,11
C13128,0,8,519.4398140620348,64.92997675775435,243,6,271,9,0.02952029520295203,30.375,5,5,3,13
C13129,0,6,658.9274345844397,109.8212390974066,98,4,474,62,0.012658227848101266,16.333333333333332,4,2,3,9
C13130,0,11,1090.33507666913,99.12137060628456,231,7,457,37,0.024070021881838075,21.0,5,5,5,15
C13131,0,5,194.28801413407894,38.857602826815786,127,4,369,150,0.013550135501355014,25.4,4,2,1,7
C13132,0,5,273.5922236894797,54.718444737895936,114,5,280,200,0.017857142857142856,22.8,2,1,1,4
C13133,0,8,366.23950403387596,45.779938004234495,183,8,308,152,0.025974025974025976,22.875,3,4,3,10
C13134,0,5,600.9634716253083,120.19269432506167,139,4,399,120,0.012531328320802004,27.8,3,1,2,6
C13135,0,7,324.3143671970845,46.33062388529778,154,4,507,1,0.013806706114398421,22.0,3,2,1,6
C13136,0,4,337.5164947659942,84.37912369149855,97,3,375,83,0.010666666666666666,24.25,1,1,1,3
C13137,0,6,454.2582063017374,75.70970105028957,125,4,317,157,0.01892744479495268,20.833333333333332,2,1,2,5
C13138,0,4,234.84840826627146,58.712102066567866,101,4,162,211,0.024691358024691357,25.25,3,1,1,5
C13139,0,7,1228.893673300692,175.55623904295598,167,5,321,21,0.021806853582554516,23.857142857142858,1,3,5,9
C13140,0,7,680.4809774409655,97.21156820585222,182,5,171,304,0.04093567251461988,26.0,3,3,3,9
C13141,0,7,1352.0155893563876,193.14508419376966,224,6,296,39,0.02364864864864865,32.0,5,4,5,14
C13142,0,10,575.8587124778606,57.585871247786066,233,6,362,57,0.027624309392265192,23.3,1,4,2,7
C13143,0,4,220.42764025233538,55.106910063083845,49,4,51,210,0.0784313725490196,12.25,2,1,1,4
C13144,0,10,549.0275667005545,54.90275667005545,221,7,499,20,0.02004008016032064,22.1,3,4,2,9
C13145,0,9,704.2797397921065,78.25330442134516,165,7,466,4,0.019313304721030045,18.333333333333332,3,4,3,10
C13146,0,8,396.6427217096025,49.58034021370031,213,7,455,68,0.017582417582417582,26.625,3,4,3,10
C13147,0,5,297.7143399801168,59.54286799602336,129,4,501,5,0.00998003992015968,25.8,3,2,1,6
C13148,0,10,766.9061905569016,76.69061905569016,207,6,430,113,0.023255813953488372,20.7,2,4,3,9
C13149,0,9,787.4706983059359,87.4967442562151,235,7,389,58,0.02313624678663239,26.11111111111111,4,5,4,13
C13150,0,6,1109.1803651357627,184.86339418929379,194,4,444,77,0.013513513513513514,32.333333333333336,1,1,5,7
C13151,0,9,1035.1221226546852,115.01356918385392,295,7,446,36,0.020179372197309416,32.77777777777778,5,3,4,12
C13152,0,8,571.2104903587866,71.40131129484833,257,5,471,57,0.016985138004246284,32.125,5,5,3,13
C13153,0,11,960.6465309492216,87.3315028135656,330,8,426,68,0.025821596244131457,30.0,3,5,4,12
C13154,0,12,769.8192944378437,64.15160786982031,276,8,509,11,0.023575638506876228,23.0,4,5,3,12
C13155,0,3,240.61253700371765,80.20417900123921,54,3,333,35,0.009009009009009009,18.0,3,1,1,5
C13156,0,11,1777.9364452274353,161.63058592976685,300,9,483,16,0.022774327122153208,27.272727272727273,2,5,5,12
C13157,0,12,1174.7212031684412,97.8934335973701,322,9,452,13,0.02654867256637168,26.833333333333332,2,5,4,11
C13158,0,6,673.9788953815037,112.32981589691728,158,6,258,43,0.023255813953488372,26.333333333333332,5,2,3,10
C13159,0,12,866.0447314958026,72.17039429131688,248,7,509,20,0.023575638506876228,20.666666666666668,1,5,3,9
C13160,0,9,777.5912171071774,86.39902412301971,219,8,289,205,0.031141868512110725,24.333333333333332,1,4,4,9
C13161,0,11,830.0658488971326,75.46053171792114,305,8,492,41,0.022357723577235773,27.727272727272727,5,5,4,14
C13162,0,3,259.416742962654,86.472247654218,113,2,430,90,0.0069767441860465115,37.666666666666664,2,1,2,5
C13163,0,12,1462.0096148137934,121.83413456781612,316,9,389,105,0.030848329048843187,26.333333333333332,2,5,5,12
C13164,0,6,462.43916590980433,77.07319431830072,134,6,340,84,0.01764705882352941,22.333333333333332,4,4,3,11
C13165,0,13,1241.0735321081806,95.46719477755235,320,9,480,7,0.027083333333333334,24.615384615384617,1,5,5,11
C13166,0,8,411.5639661395577,51.44549576744471,142,6,360,142,0.022222222222222223,17.75,1,3,1,5
C13167,0,7,493.7854759753443,70.54078228219204,233,6,495,42,0.014141414141414142,33.285714285714285,2,4,3,9
C13168,0,4,244.35215547388214,61.088038868470534,81,4,314,92,0.012738853503184714,20.25,2,1,1,4
C13169,0,8,761.5741183876925,95.19676479846156,252,6,294,78,0.027210884353741496,31.5,3,5,4,12
C13170,0,14,1049.7558976617208,74.98256411869434,319,6,455,2,0.03076923076923077,22.785714285714285,4,5,5,14
C13171,0,6,455.63259800573996,75.93876633429,202,3,415,58,0.014457831325301205,33.666666666666664,4,5,2,11
C13172,0,7,520.7835481615593,74.39764973736563,143,7,388,67,0.01804123711340206,20.428571428571427,2,2,2,6
C13173,0,9,1216.6989247601796,135.18876941779774,237,7,357,58,0.025210084033613446,26.333333333333332,3,4,5,12
C13174,0,4,498.12850548926315,124.53212637231579,118,4,316,213,0.012658227848101266,29.5,5,1,2,8
C13175,0,11,465.15953405156193,42.28723036832381,251,7,453,17,0.024282560706401765,22.818181818181817,2,5,2,9
C13176,1,7,381.0250289784524,54.432146996921766,111,6,479,2,0.014613778705636743,15.857142857142858,1,1,1,3
C13177,0,4,350.16718291163517,87.54179572790879,78,4,66,217,0.06060606060606061,19.5,2,1,1,4
C13178,0,6,406.5384639086566,67.75641065144276,193,5,282,25,0.02127659574468085,32.166666666666664,5,2,1,8
C13179,0,4,571.1030328145633,142.77575820364083,119,4,270,198,0.014814814814814815,29.75,5,1,2,8
C13180,0,14,1279.7303352854542,91.40930966324673,371,8,478,36,0.029288702928870293,26.5,5,5,5,15
C13181,0,13,1308.999238063875,100.69224908183654,317,11,500,10,0.026,24.384615384615383,1,5,5,11
C13182,1,6,510.1111283508879,85.01852139181464,135,5,390,142,0.015384615384615385,22.5,1,1,1,3
C13183,0,7,208.13588968841114,29.733698526915877,102,7,485,18,0.01443298969072165,14.571428571428571,3,2,1,6
C13184,0,4,361.4013626495762,90.35034066239405,133,4,343,153,0.011661807580174927,33.25,3,2,2,7
C13185,0,9,519.0445206556155,57.6716134061795,200,7,503,28,0.017892644135188866,22.22222222222222,1,4,3,8
C13186,0,5,355.55214253908224,71.11042850781645,122,5,381,22,0.013123359580052493,24.4,2,2,2,6
C13187,1,13,1299.0947594492695,99.93036611148227,253,8,473,69,0.02748414376321353,19.46153846153846,1,5,5,11
C13188,0,5,415.89716234214404,83.17943246842881,113,5,228,263,0.021929824561403508,22.6,3,2,2,7
C13189,0,8,874.3759459062737,109.29699323828422,142,7,229,218,0.034934497816593885,17.75,1,3,4,8
C13190,0,13,1208.5710245636794,92.9670018895138,297,10,521,11,0.02495201535508637,22.846153846153847,2,5,5,12
C13191,0,6,507.38364041812343,84.56394006968723,167,5,462,59,0.012987012987012988,27.833333333333332,1,1,2,4
C13192,0,6,324.76365188713424,54.12727531452237,182,6,426,112,0.014084507042253521,30.333333333333332,5,2,1,8
C13193,0,9,738.6226492630515,82.06918325145017,194,6,449,0,0.0200445434298441,21.555555555555557,5,5,5,15
C13194,0,10,823.3180820586692,82.33180820586692,200,8,500,10,0.02,20.0,3,4,3,10
C13195,0,6,439.2816252940015,73.21360421566692,144,6,406,81,0.014778325123152709,24.0,2,3,2,7
C13196,1,11,752.6580851931637,68.42346229028762,291,8,447,43,0.024608501118568233,26.454545454545453,1,4,2,7
C13197,0,4,150.57838092293912,37.64459523073478,74,4,464,80,0.008620689655172414,18.5,2,1,1,4
C13198,0,7,556.5070915058509,79.50101307226441,138,5,520,8,0.013461538461538462,19.714285714285715,5,3,3,11
C13199,0,10,723.9292606183402,72.39292606183402,206,8,458,38,0.021834061135371178,20.6,3,5,4,12
C13200,0,7,1134.1873547489054,162.02676496412934,216,6,403,77,0.017369727047146403,30.857142857142858,3,2,4,9
C13201,0,6,417.52232671112137,69.58705445185356,195,5,362,91,0.016574585635359115,32.5,5,3,2,10
C13202,0,10,1052.105144241214,105.2105144241214,260,7,477,30,0.020964360587002098,26.0,5,4,4,13
C13203,0,5,187.00158391714905,37.40031678342981,125,5,363,83,0.013774104683195593,25.0,1,1,1,3
C13204,0,5,669.2527040637026,133.85054081274052,138,5,522,21,0.009578544061302681,27.6,1,1,2,4
C13205,0,9,692.5323430393311,76.94803811548122,251,8,465,64,0.01935483870967742,27.88888888888889,1,4,4,9
C13206,0,7,614.7290808147146,87.8184401163878,153,7,480,16,0.014583333333333334,21.857142857142858,2,4,3,9
C13207,0,10,912.2993947950031,91.2299394795003,237,7,500,37,0.02,23.7,5,4,4,13
C13208,0,7,934.4434166411509,133.49191666302156,237,5,404,63,0.017326732673267328,33.857142857142854,2,2,4,8
C13209,0,8,645.9996447858131,80.74995559822663,229,7,463,61,0.017278617710583154,28.625,3,4,3,10
C13210,0,4,345.3560835937958,86.33902089844895,101,4,348,154,0.011494252873563218,25.25,2,1,1,4
C13211,0,7,364.58463818605696,52.08351974086528,101,5,504,27,0.013888888888888888,14.428571428571429,3,2,1,6
C13212,0,12,871.9815726171261,72.66513105142717,312,9,511,1,0.023483365949119372,26.0,5,5,3,13
C13213,0,10,740.4951996684058,74.04951996684058,211,10,505,16,0.019801980198019802,21.1,3,5,5,13
C13214,0,5,461.2935246911379,92.25870493822758,137,5,452,28,0.011061946902654867,27.4,2,2,4,8
C13215,0,7,834.5061475983042,119.2151639426149,202,7,457,58,0.015317286652078774,28.857142857142858,4,2,4,10
C13216,0,8,554.8507675886444,69.35634594858055,199,7,502,36,0.01593625498007968,24.875,5,3,3,11
C13217,0,8,1201.2437344476448,150.1554668059556,203,5,434,43,0.018433179723502304,25.375,4,4,5,13
C13218,0,5,346.14808317246747,69.2296166344935,88,5,410,52,0.012195121951219513,17.6,5,4,2,11
C13219,0,10,675.4401942108774,67.54401942108774,205,7,397,94,0.02518891687657431,20.5,3,5,3,11
C13220,1,10,497.6700113476963,49.76700113476963,209,7,482,23,0.02074688796680498,20.9,1,3,1,5
C13221,0,11,721.0352967745009,65.54866334313645,240,9,513,16,0.021442495126705652,21.818181818181817,1,5,3,9
C13222,0,8,346.6523368502905,43.331542106286314,187,6,437,95,0.018306636155606407,23.375,5,2,1,8
C13223,0,11,1260.9720027501348,114.63381843183043,377,9,490,4,0.022448979591836733,34.27272727272727,2,4,4,10
C13224,0,7,331.89248549071294,47.41321221295899,123,7,487,1,0.014373716632443531,17.571428571428573,5,4,2,11
C13225,0,6,368.41365700087135,61.402276166811895,114,6,439,41,0.01366742596810934,19.0,5,3,3,11
C13226,0,3,233.94452457852452,77.9815081928415,90,3,207,25,0.014492753623188406,30.0,1,1,1,3
C13227,0,13,1382.653761306167,106.35798163893593,231,7,472,56,0.02754237288135593,17.76923076923077,5,5,5,15
C13228,0,4,843.1468761115627,210.78671902789068,114,4,361,84,0.0110803324099723,28.5,4,1,4,9
C13229,0,5,321.59273814184525,64.31854762836905,119,4,253,245,0.019762845849802372,23.8,4,2,2,8
C13230,0,6,569.820012563722,94.97000209395367,191,5,452,4,0.01327433628318584,31.833333333333332,2,2,2,6
C13231,0,6,352.69232644034173,58.782054406723624,210,4,339,88,0.017699115044247787,35.0,4,1,1,6
C13232,0,11,1316.601257883985,119.69102344399863,254,7,510,30,0.021568627450980392,23.09090909090909,3,5,5,13
C13233,0,10,782.0364317172488,78.20364317172488,293,9,449,22,0.022271714922048998,29.3,4,5,4,13
C13234,0,4,321.74184129415926,80.43546032353981,76,4,388,82,0.010309278350515464,19.0,3,2,2,7
C13235,0,8,615.052705412118,76.88158817651475,179,7,327,0,0.024464831804281346,22.375,1,3,2,6
C13236,0,7,566.9678271034231,80.99540387191759,199,4,403,36,0.017369727047146403,28.428571428571427,3,2,2,7
C13237,0,4,62.91067232418186,15.727668081045465,45,4,235,65,0.01702127659574468,11.25,5,2,1,8
C13238,0,7,791.841103467726,113.12015763824658,194,6,485,17,0.01443298969072165,27.714285714285715,1,3,4,8
C13239,0,8,369.03112257773586,46.12889032221698,176,7,483,10,0.016563146997929608,22.0,5,4,3,12
C13240,0,7,296.15434481304834,42.30776354472119,114,5,454,8,0.015418502202643172,16.285714285714285,2,2,1,5
C13241,0,13,989.5105353135652,76.1161950241204,328,7,483,27,0.026915113871635612,25.23076923076923,2,5,4,11
C13242,0,5,456.53022609021,91.306045218042,185,3,335,87,0.014925373134328358,37.0,3,1,1,5
C13243,0,9,1128.2541647612227,125.36157386235807,251,8,499,2,0.018036072144288578,27.88888888888889,3,4,4,11
C13244,0,8,1199.971687243803,149.99646090547537,191,6,525,13,0.015238095238095238,23.875,3,3,4,10
C13245,0,8,788.4030288203643,98.55037860254554,194,6,431,7,0.018561484918793503,24.25,5,4,3,12
C13246,0,8,755.4471475116186,94.43089343895232,198,8,427,7,0.01873536299765808,24.75,4,4,4,12
C13247,0,4,518.299444810299,129.57486120257474,97,4,339,72,0.011799410029498525,24.25,5,2,3,10
C13248,0,8,638.9613008598394,70.99570009553771,177,5,418,118,0.019138755980861243,22.125,1,4,4,9
C13249,0,9,566.4614588691458,62.940162096571754,115,7,459,61,0.0196078431372549,12.777777777777779,2,4,3,9
C13250,0,12,680.9475707351639,56.74563089459699,273,8,387,156,0.031007751937984496,22.75,1,5,2,8
C13251,0,6,607.8275233762563,101.30458722937605,122,5,378,11,0.015873015873015872,20.333333333333332,2,1,2,5
C13252,0,8,684.0249804809523,85.50312256011904,215,5,440,91,0.01818181818181818,26.875,2,3,2,7
C13253,0,6,276.33206819217736,46.055344698696224,104,5,274,169,0.021897810218978103,17.333333333333332,4,4,2,10
C13254,0,7,689.077317673642,98.43961681052029,173,6,417,105,0.016786570743405275,24.714285714285715,5,3,3,11
C13255,0,4,106.42840130488871,26.607100326222177,72,3,267,44,0.0149812734082397,18.0,3,3,2,8
C13256,1,5,469.1407890603833,93.82815781207667,114,5,376,148,0.013297872340425532,22.8,1,1,1,3
C13257,0,7,693.6732321686253,99.09617602408933,215,6,470,45,0.014893617021276596,30.714285714285715,2,3,4,9
C13258,0,6,531.939380439316,88.65656340655266,198,6,474,39,0.012658227848101266,33.0,4,4,2,10
C13259,0,6,483.10345119386847,80.51724186564475,180,4,404,121,0.01485148514851485,30.0,4,2,2,8
C13260,0,13,1809.9803821265582,139.2292601635814,338,11,432,95,0.03009259259259259,26.0,2,5,5,12
C13261,0,5,510.1875798791853,102.03751597583707,140,4,397,43,0.012594458438287154,28.0,3,2,2,7
C13262,0,8,461.4949333189487,57.68686666486859,184,6,498,15,0.01606425702811245,23.0,3,4,2,9
C13263,0,13,1032.2969772625274,79.40745978942519,318,8,481,6,0.02702702702702703,24.46153846153846,2,5,4,11
C13264,0,6,479.8368996526891,79.97281660878151,163,5,399,89,0.015037593984962405,27.166666666666668,1,3,5,9
C13265,0,6,534.4630163946225,89.07716939910375,157,6,349,154,0.017191977077363897,26.166666666666668,4,4,3,11
C13266,0,7,407.0046835895633,58.14352622708047,175,6,474,37,0.014767932489451477,25.0,2,4,3,9
C13267,0,12,1049.0830475485693,87.42358729571411,323,9,477,13,0.025157232704402517,26.916666666666668,4,5,5,14
C13268,0,5,584.7747248519099,116.95494497038199,127,5,372,100,0.013440860215053764,25.4,3,1,2,6
C13269,0,4,393.9054529528371,98.47636323820927,121,4,164,365,0.024390243902439025,30.25,3,1,1,5
C13270,0,10,436.3140159157653,43.631401591576534,193,7,331,101,0.030211480362537766,19.3,3,5,4,12
C13271,0,6,628.2363862151814,104.7060643691969,176,6,426,76,0.014084507042253521,29.333333333333332,3,5,4,12
C13272,0,11,597.058830799119,54.27807552719264,285,7,370,158,0.02972972972972973,25.90909090909091,5,5,3,13
C13273,0,5,202.71107317907308,40.54221463581462,96,5,500,16,0.01,19.2,1,1,1,3
